,team,opponent,date,index,team_FG,team_FGA,team_FG%,team_3P,team_3PA,team_3P%,team_FT,team_FTA,team_FT%,team_ORB,team_DRB,team_TRB,team_AST,team_STL,team_BLK,team_TOV,team_PF,team_PTS,team_TS%,team_eFG%,team_3PAr,team_FTr,team_ORB%,team_DRB%,team_TRB%,team_AST%,team_STL%,team_BLK%,team_TOV%,team_USG%,team_ORtg,team_DRtg,team_TSA,team_FTAr,team_2P,team_2PA,team_2P%,team_2PAr,team_ORBr,team_DRBr,team_AST/TOV,team_STL/TOV,team_FIC,team_FT/FGA,team_HOB,team_+/-,opponent_FG,opponent_FGA,opponent_FG%,opponent_3P,opponent_3PA,opponent_3P%,opponent_FT,opponent_FTA,opponent_FT%,opponent_ORB,opponent_DRB,opponent_TRB,opponent_AST,opponent_STL,opponent_BLK,opponent_TOV,opponent_PF,opponent_PTS,opponent_TS%,opponent_eFG%,opponent_3PAr,opponent_FTr,opponent_ORB%,opponent_DRB%,opponent_TRB%,opponent_AST%,opponent_STL%,opponent_BLK%,opponent_TOV%,opponent_USG%,opponent_ORtg,opponent_DRtg,opponent_TSA,opponent_FTAr,opponent_2P,opponent_2PA,opponent_2P%,opponent_2PAr,opponent_ORBr,opponent_DRBr,opponent_AST/TOV,opponent_STL/TOV,opponent_FIC,opponent_FT/FGA,opponent_HOB,opponent_+/-,home
1861,Charlotte Hornets,Detroit Pistons,201503080,Detroit Pistons62,41.0,79.0,0.5189873417721519,6.0,17.0,0.35294117647058826,20.0,23.0,0.8695652173913043,4.0,35.0,39.0,32.0,6.0,5.0,9.0,20.0,108.0,0.6059245960502693,0.5569620253164557,0.21518987341772156,0.29100000000000004,12.1,72.9,48.1,78.0,6.4,6.7,9.2,100.0,115.6,108.1,89.12,0.2911392405063291,35.0,62.0,0.5645161290322581,0.7848101265822784,0.10256410256410256,0.8974358974358975,3.555555555555556,0.6666666666666666,94.375,0.2531645569620253,1.7804878048780488,7.0,39.0,89.0,0.4382022471910113,3.0,14.0,0.21428571428571427,20.0,25.0,0.8,13.0,29.0,42.0,21.0,8.0,3.0,10.0,16.0,101.0,0.505,0.4550561797752809,0.15730337078651685,0.281,27.1,87.9,51.9,53.8,8.6,4.8,9.1,100.0,108.1,115.6,100.0,0.2808988764044944,36.0,75.0,0.48,0.8426966292134831,0.30952380952380953,0.6904761904761905,2.1,0.8,73.625,0.2247191011235955,1.5384615384615383,-7.0,0
1862,Golden State Warriors,Los Angeles Clippers,201503080,Golden State Warriors61,40.0,80.0,0.5,10.0,22.0,0.4545454545454545,16.0,23.0,0.6956521739130435,7.0,30.0,37.0,23.0,13.0,3.0,13.0,15.0,106.0,0.5881047492232578,0.5625,0.275,0.28800000000000003,18.9,76.9,48.7,57.5,13.7,5.2,12.6,100.0,111.5,103.1,90.12,0.2875,30.0,58.0,0.5172413793103449,0.725,0.1891891891891892,0.8108108108108109,1.7692307692307692,1.0,85.375,0.2,1.575,8.0,40.0,83.0,0.4819277108433735,8.0,25.0,0.32,10.0,14.0,0.7142857142857143,9.0,30.0,39.0,25.0,8.0,3.0,18.0,22.0,98.0,0.5495737999102737,0.5301204819277109,0.3012048192771085,0.16899999999999998,23.1,81.1,51.3,62.5,8.4,5.2,16.8,100.0,103.1,111.5,89.16,0.1686746987951807,32.0,58.0,0.5517241379310345,0.6987951807228916,0.2307692307692308,0.7692307692307693,1.3888888888888888,0.4444444444444444,69.0,0.12048192771084335,1.625,-8.0,1
1863,Los Angeles Clippers,Golden State Warriors,201503080,Golden State Warriors61,40.0,83.0,0.4819277108433735,8.0,25.0,0.32,10.0,14.0,0.7142857142857143,9.0,30.0,39.0,25.0,8.0,3.0,18.0,22.0,98.0,0.5495737999102737,0.5301204819277109,0.3012048192771085,0.16899999999999998,23.1,81.1,51.3,62.5,8.4,5.2,16.8,100.0,103.1,111.5,89.16,0.1686746987951807,32.0,58.0,0.5517241379310345,0.6987951807228916,0.2307692307692308,0.7692307692307693,1.3888888888888888,0.4444444444444444,69.0,0.12048192771084335,1.625,-8.0,40.0,80.0,0.5,10.0,22.0,0.4545454545454545,16.0,23.0,0.6956521739130435,7.0,30.0,37.0,23.0,13.0,3.0,13.0,15.0,106.0,0.5881047492232578,0.5625,0.275,0.28800000000000003,18.9,76.9,48.7,57.5,13.7,5.2,12.6,100.0,111.5,103.1,90.12,0.2875,30.0,58.0,0.5172413793103449,0.725,0.1891891891891892,0.8108108108108109,1.7692307692307692,1.0,85.375,0.2,1.575,8.0,0
1864,Los Angeles Lakers,Dallas Mavericks,201503080,Los Angeles Lakers62,38.0,82.0,0.4634146341463415,2.0,14.0,0.14285714285714285,15.0,21.0,0.7142857142857143,15.0,32.0,47.0,23.0,5.0,5.0,16.0,24.0,93.0,0.5096448925909689,0.475609756097561,0.17073170731707318,0.256,35.7,84.2,58.8,60.5,5.7,9.6,14.9,100.0,105.3,113.2,91.24,0.25609756097560976,36.0,68.0,0.5294117647058824,0.8292682926829268,0.3191489361702128,0.6808510638297872,1.4375,0.3125,67.625,0.18292682926829268,1.6052631578947367,-7.0,38.0,78.0,0.4871794871794872,9.0,26.0,0.3461538461538461,15.0,22.0,0.6818181818181818,6.0,27.0,33.0,21.0,10.0,7.0,7.0,20.0,100.0,0.5702554744525546,0.5448717948717948,0.3333333333333333,0.282,15.8,64.3,41.3,55.3,11.3,10.3,7.4,100.0,113.2,105.3,87.68,0.28205128205128205,29.0,52.0,0.5576923076923077,0.6666666666666666,0.18181818181818185,0.8181818181818182,3.0,1.4285714285714286,80.5,0.19230769230769232,1.5526315789473684,7.0,1
1865,Dallas Mavericks,Los Angeles Lakers,201503080,Los Angeles Lakers62,38.0,78.0,0.4871794871794872,9.0,26.0,0.3461538461538461,15.0,22.0,0.6818181818181818,6.0,27.0,33.0,21.0,10.0,7.0,7.0,20.0,100.0,0.5702554744525546,0.5448717948717948,0.3333333333333333,0.282,15.8,64.3,41.3,55.3,11.3,10.3,7.4,100.0,113.2,105.3,87.68,0.28205128205128205,29.0,52.0,0.5576923076923077,0.6666666666666666,0.18181818181818185,0.8181818181818182,3.0,1.4285714285714286,80.5,0.19230769230769232,1.5526315789473684,7.0,38.0,82.0,0.4634146341463415,2.0,14.0,0.14285714285714285,15.0,21.0,0.7142857142857143,15.0,32.0,47.0,23.0,5.0,5.0,16.0,24.0,93.0,0.5096448925909689,0.475609756097561,0.17073170731707318,0.256,35.7,84.2,58.8,60.5,5.7,9.6,14.9,100.0,105.3,113.2,91.24,0.25609756097560976,36.0,68.0,0.5294117647058824,0.8292682926829268,0.3191489361702128,0.6808510638297872,1.4375,0.3125,67.625,0.18292682926829268,1.6052631578947367,-7.0,0
1866,Oklahoma City Thunder,Toronto Raptors,201503080,Oklahoma City Thunder63,42.0,82.0,0.5121951219512195,6.0,21.0,0.2857142857142857,18.0,25.0,0.72,13.0,36.0,49.0,30.0,6.0,10.0,18.0,13.0,108.0,0.5806451612903226,0.5487804878048781,0.25609756097560976,0.305,38.2,75.0,59.8,71.4,6.4,14.1,16.2,100.0,114.7,110.5,93.0,0.3048780487804878,36.0,61.0,0.5901639344262295,0.7439024390243902,0.2653061224489796,0.7346938775510204,1.6666666666666667,0.3333333333333333,98.625,0.2195121951219512,1.7142857142857142,4.0,42.0,98.0,0.42857142857142855,11.0,27.0,0.4074074074074074,9.0,9.0,1.0,12.0,21.0,33.0,24.0,12.0,3.0,8.0,21.0,104.0,0.5100039231071009,0.4846938775510204,0.2755102040816326,0.092,25.0,61.8,40.2,57.1,12.7,4.9,7.3,100.0,110.5,114.7,101.96,0.09183673469387756,31.0,71.0,0.4366197183098591,0.7244897959183674,0.3636363636363637,0.6363636363636364,3.0,1.5,75.375,0.09183673469387756,1.5714285714285714,-4.0,1
1867,Toronto Raptors,Oklahoma City Thunder,201503080,Oklahoma City Thunder63,42.0,98.0,0.42857142857142855,11.0,27.0,0.4074074074074074,9.0,9.0,1.0,12.0,21.0,33.0,24.0,12.0,3.0,8.0,21.0,104.0,0.5100039231071009,0.4846938775510204,0.2755102040816326,0.092,25.0,61.8,40.2,57.1,12.7,4.9,7.3,100.0,110.5,114.7,101.96,0.09183673469387756,31.0,71.0,0.4366197183098591,0.7244897959183674,0.3636363636363637,0.6363636363636364,3.0,1.5,75.375,0.09183673469387756,1.5714285714285714,-4.0,42.0,82.0,0.5121951219512195,6.0,21.0,0.2857142857142857,18.0,25.0,0.72,13.0,36.0,49.0,30.0,6.0,10.0,18.0,13.0,108.0,0.5806451612903226,0.5487804878048781,0.25609756097560976,0.305,38.2,75.0,59.8,71.4,6.4,14.1,16.2,100.0,114.7,110.5,93.0,0.3048780487804878,36.0,61.0,0.5901639344262295,0.7439024390243902,0.2653061224489796,0.7346938775510204,1.6666666666666667,0.3333333333333333,98.625,0.2195121951219512,1.7142857142857142,4.0,0
1868,Orlando Magic,Boston Celtics,201503080,Orlando Magic64,38.0,87.0,0.4367816091954023,7.0,22.0,0.3181818181818182,20.0,30.0,0.6666666666666666,18.0,38.0,56.0,20.0,8.0,8.0,15.0,15.0,103.0,0.5139720558882236,0.4770114942528736,0.25287356321839083,0.345,37.5,67.9,53.8,52.6,8.6,14.5,13.0,100.0,111.3,105.9,100.2,0.3448275862068966,31.0,65.0,0.476923076923077,0.7471264367816092,0.32142857142857145,0.6785714285714286,1.3333333333333333,0.5333333333333333,86.5,0.2298850574712644,1.5263157894736843,5.0,35.0,89.0,0.39325842696629215,15.0,34.0,0.4411764705882353,13.0,16.0,0.8125,18.0,30.0,48.0,24.0,9.0,3.0,14.0,23.0,98.0,0.5102040816326531,0.4775280898876405,0.3820224719101124,0.18,32.1,62.5,46.2,68.6,9.7,4.6,12.7,100.0,105.9,111.3,96.04,0.1797752808988764,20.0,55.0,0.3636363636363637,0.6179775280898876,0.375,0.625,1.7142857142857142,0.6428571428571429,76.25,0.14606741573033707,1.6857142857142855,-5.0,1
1869,Boston Celtics,Orlando Magic,201503080,Orlando Magic64,35.0,89.0,0.39325842696629215,15.0,34.0,0.4411764705882353,13.0,16.0,0.8125,18.0,30.0,48.0,24.0,9.0,3.0,14.0,23.0,98.0,0.5102040816326531,0.4775280898876405,0.3820224719101124,0.18,32.1,62.5,46.2,68.6,9.7,4.6,12.7,100.0,105.9,111.3,96.04,0.1797752808988764,20.0,55.0,0.3636363636363637,0.6179775280898876,0.375,0.625,1.7142857142857142,0.6428571428571429,76.25,0.14606741573033707,1.6857142857142855,-5.0,38.0,87.0,0.4367816091954023,7.0,22.0,0.3181818181818182,20.0,30.0,0.6666666666666666,18.0,38.0,56.0,20.0,8.0,8.0,15.0,15.0,103.0,0.5139720558882236,0.4770114942528736,0.25287356321839083,0.345,37.5,67.9,53.8,52.6,8.6,14.5,13.0,100.0,111.3,105.9,100.2,0.3448275862068966,31.0,65.0,0.476923076923077,0.7471264367816092,0.32142857142857145,0.6785714285714286,1.3333333333333333,0.5333333333333333,86.5,0.2298850574712644,1.5263157894736843,5.0,0
1870,San Antonio Spurs,Chicago Bulls,201503080,San Antonio Spurs62,44.0,90.0,0.4888888888888889,9.0,22.0,0.4090909090909091,19.0,24.0,0.7916666666666666,8.0,27.0,35.0,14.0,15.0,4.0,7.0,22.0,116.0,0.5767700875099443,0.5388888888888889,0.24444444444444444,0.267,17.8,79.4,44.3,31.8,15.4,6.9,6.5,100.0,119.3,108.0,100.56,0.26666666666666666,35.0,68.0,0.5147058823529411,0.7555555555555555,0.22857142857142854,0.7714285714285715,2.0,2.142857142857143,82.75,0.2111111111111111,1.318181818181818,11.0,37.0,73.0,0.5068493150684932,5.0,15.0,0.3333333333333333,26.0,29.0,0.8965517241379308,7.0,37.0,44.0,20.0,6.0,6.0,20.0,24.0,105.0,0.6121735074626865,0.541095890410959,0.2054794520547945,0.397,20.6,82.2,55.7,54.1,6.2,8.8,18.9,100.0,108.0,119.3,85.76,0.3972602739726027,32.0,58.0,0.5517241379310345,0.7945205479452054,0.1590909090909091,0.8409090909090909,1.0,0.3,74.125,0.3561643835616438,1.5405405405405406,-11.0,1
1871,Chicago Bulls,San Antonio Spurs,201503080,San Antonio Spurs62,37.0,73.0,0.5068493150684932,5.0,15.0,0.3333333333333333,26.0,29.0,0.8965517241379308,7.0,37.0,44.0,20.0,6.0,6.0,20.0,24.0,105.0,0.6121735074626865,0.541095890410959,0.2054794520547945,0.397,20.6,82.2,55.7,54.1,6.2,8.8,18.9,100.0,108.0,119.3,85.76,0.3972602739726027,32.0,58.0,0.5517241379310345,0.7945205479452054,0.1590909090909091,0.8409090909090909,1.0,0.3,74.125,0.3561643835616438,1.5405405405405406,-11.0,44.0,90.0,0.4888888888888889,9.0,22.0,0.4090909090909091,19.0,24.0,0.7916666666666666,8.0,27.0,35.0,14.0,15.0,4.0,7.0,22.0,116.0,0.5767700875099443,0.5388888888888889,0.24444444444444444,0.267,17.8,79.4,44.3,31.8,15.4,6.9,6.5,100.0,119.3,108.0,100.56,0.26666666666666666,35.0,68.0,0.5147058823529411,0.7555555555555555,0.22857142857142854,0.7714285714285715,2.0,2.142857142857143,82.75,0.2111111111111111,1.318181818181818,11.0,0
1872,Atlanta Hawks,Sacramento Kings,201503090,Atlanta Hawks63,53.0,88.0,0.6022727272727273,20.0,36.0,0.5555555555555556,4.0,7.0,0.5714285714285714,10.0,23.0,33.0,42.0,8.0,6.0,13.0,18.0,130.0,0.7136583223539745,0.7159090909090909,0.4090909090909091,0.08,29.4,59.0,45.2,79.2,8.9,9.8,12.5,100.0,145.0,117.1,91.08,0.07954545454545454,33.0,52.0,0.6346153846153846,0.5909090909090909,0.30303030303030304,0.696969696969697,3.2307692307692313,0.6153846153846154,122.625,0.045454545454545456,1.7924528301886793,25.0,39.0,81.0,0.4814814814814815,8.0,20.0,0.4,19.0,20.0,0.95,16.0,24.0,40.0,21.0,10.0,2.0,16.0,12.0,105.0,0.5846325167037862,0.5308641975308642,0.2469135802469136,0.247,41.0,70.6,54.8,53.8,11.2,3.8,15.1,100.0,117.1,145.0,89.8,0.2469135802469136,31.0,61.0,0.5081967213114754,0.7530864197530864,0.4,0.6,1.3125,0.625,81.75,0.2345679012345679,1.5384615384615383,-25.0,1
1873,Sacramento Kings,Atlanta Hawks,201503090,Atlanta Hawks63,39.0,81.0,0.4814814814814815,8.0,20.0,0.4,19.0,20.0,0.95,16.0,24.0,40.0,21.0,10.0,2.0,16.0,12.0,105.0,0.5846325167037862,0.5308641975308642,0.2469135802469136,0.247,41.0,70.6,54.8,53.8,11.2,3.8,15.1,100.0,117.1,145.0,89.8,0.2469135802469136,31.0,61.0,0.5081967213114754,0.7530864197530864,0.4,0.6,1.3125,0.625,81.75,0.2345679012345679,1.5384615384615383,-25.0,53.0,88.0,0.6022727272727273,20.0,36.0,0.5555555555555556,4.0,7.0,0.5714285714285714,10.0,23.0,33.0,42.0,8.0,6.0,13.0,18.0,130.0,0.7136583223539745,0.7159090909090909,0.4090909090909091,0.08,29.4,59.0,45.2,79.2,8.9,9.8,12.5,100.0,145.0,117.1,91.08,0.07954545454545454,33.0,52.0,0.6346153846153846,0.5909090909090909,0.30303030303030304,0.696969696969697,3.2307692307692313,0.6153846153846154,122.625,0.045454545454545456,1.7924528301886793,25.0,0
1874,Chicago Bulls,Memphis Grizzlies,201503090,Chicago Bulls65,35.0,80.0,0.4375,10.0,22.0,0.4545454545454545,11.0,14.0,0.7857142857142857,9.0,35.0,44.0,18.0,7.0,2.0,15.0,13.0,91.0,0.5280872794800372,0.5,0.275,0.175,21.4,83.3,52.4,51.4,7.6,2.9,14.8,100.0,98.6,109.4,86.16,0.175,25.0,58.0,0.4310344827586207,0.725,0.20454545454545456,0.7954545454545454,1.2,0.4666666666666667,66.5,0.1375,1.5142857142857142,-10.0,42.0,84.0,0.5,5.0,14.0,0.35714285714285715,12.0,17.0,0.7058823529411765,7.0,33.0,40.0,25.0,13.0,5.0,11.0,12.0,101.0,0.5520332313073896,0.5297619047619048,0.16666666666666666,0.20199999999999999,16.7,78.6,47.6,59.5,14.1,8.6,10.7,100.0,109.4,98.6,91.48,0.2023809523809524,37.0,70.0,0.5285714285714286,0.8333333333333334,0.175,0.825,2.272727272727273,1.181818181818182,89.375,0.14285714285714285,1.5952380952380951,10.0,1
1875,Memphis Grizzlies,Chicago Bulls,201503090,Chicago Bulls65,42.0,84.0,0.5,5.0,14.0,0.35714285714285715,12.0,17.0,0.7058823529411765,7.0,33.0,40.0,25.0,13.0,5.0,11.0,12.0,101.0,0.5520332313073896,0.5297619047619048,0.16666666666666666,0.20199999999999999,16.7,78.6,47.6,59.5,14.1,8.6,10.7,100.0,109.4,98.6,91.48,0.2023809523809524,37.0,70.0,0.5285714285714286,0.8333333333333334,0.175,0.825,2.272727272727273,1.181818181818182,89.375,0.14285714285714285,1.5952380952380951,10.0,35.0,80.0,0.4375,10.0,22.0,0.4545454545454545,11.0,14.0,0.7857142857142857,9.0,35.0,44.0,18.0,7.0,2.0,15.0,13.0,91.0,0.5280872794800372,0.5,0.275,0.175,21.4,83.3,52.4,51.4,7.6,2.9,14.8,100.0,98.6,109.4,86.16,0.175,25.0,58.0,0.4310344827586207,0.725,0.20454545454545456,0.7954545454545454,1.2,0.4666666666666667,66.5,0.1375,1.5142857142857142,-10.0,0
1876,Charlotte Hornets,Washington Wizards,201503090,Charlotte Hornets62,25.0,77.0,0.3246753246753247,4.0,22.0,0.18181818181818185,15.0,20.0,0.75,8.0,29.0,37.0,13.0,4.0,8.0,15.0,11.0,69.0,0.4020979020979021,0.35064935064935066,0.2857142857142857,0.26,16.3,78.4,43.0,52.0,4.4,11.3,14.9,100.0,76.1,104.7,85.8,0.2597402597402597,21.0,55.0,0.3818181818181817,0.7142857142857143,0.21621621621621626,0.7837837837837838,0.8666666666666667,0.26666666666666666,38.0,0.1948051948051948,1.52,-26.0,44.0,85.0,0.5176470588235295,2.0,14.0,0.14285714285714285,5.0,5.0,1.0,8.0,41.0,49.0,21.0,10.0,4.0,13.0,19.0,95.0,0.5447247706422018,0.5294117647058824,0.16470588235294115,0.059000000000000004,21.6,83.7,57.0,47.7,11.0,7.3,13.0,100.0,104.7,76.1,87.2,0.05882352941176471,42.0,71.0,0.5915492957746479,0.8352941176470589,0.16326530612244894,0.8367346938775511,1.6153846153846154,0.7692307692307693,80.625,0.05882352941176471,1.4772727272727273,26.0,1
1877,Washington Wizards,Charlotte Hornets,201503090,Charlotte Hornets62,44.0,85.0,0.5176470588235295,2.0,14.0,0.14285714285714285,5.0,5.0,1.0,8.0,41.0,49.0,21.0,10.0,4.0,13.0,19.0,95.0,0.5447247706422018,0.5294117647058824,0.16470588235294115,0.059000000000000004,21.6,83.7,57.0,47.7,11.0,7.3,13.0,100.0,104.7,76.1,87.2,0.05882352941176471,42.0,71.0,0.5915492957746479,0.8352941176470589,0.16326530612244894,0.8367346938775511,1.6153846153846154,0.7692307692307693,80.625,0.05882352941176471,1.4772727272727273,26.0,25.0,77.0,0.3246753246753247,4.0,22.0,0.18181818181818185,15.0,20.0,0.75,8.0,29.0,37.0,13.0,4.0,8.0,15.0,11.0,69.0,0.4020979020979021,0.35064935064935066,0.2857142857142857,0.26,16.3,78.4,43.0,52.0,4.4,11.3,14.9,100.0,76.1,104.7,85.8,0.2597402597402597,21.0,55.0,0.3818181818181817,0.7142857142857143,0.21621621621621626,0.7837837837837838,0.8666666666666667,0.26666666666666666,38.0,0.1948051948051948,1.52,-26.0,0
1878,Denver Nuggets,New York Knicks,201503090,Denver Nuggets64,38.0,87.0,0.4367816091954023,8.0,24.0,0.3333333333333333,22.0,29.0,0.7586206896551724,11.0,37.0,48.0,21.0,6.0,4.0,6.0,20.0,106.0,0.5312750601443464,0.4827586206896552,0.27586206896551724,0.33299999999999996,22.9,82.2,51.6,55.3,6.6,6.5,5.7,100.0,116.0,85.3,99.76,0.3333333333333333,30.0,63.0,0.4761904761904762,0.7241379310344828,0.22916666666666666,0.7708333333333334,3.5,1.0,83.625,0.25287356321839083,1.5526315789473684,28.0,29.0,75.0,0.38666666666666666,5.0,13.0,0.38461538461538464,15.0,25.0,0.6,8.0,37.0,45.0,21.0,3.0,10.0,14.0,22.0,78.0,0.4534883720930232,0.42,0.17333333333333334,0.33299999999999996,17.8,77.1,48.4,72.4,3.3,15.9,14.0,100.0,85.3,116.0,86.0,0.3333333333333333,24.0,62.0,0.3870967741935484,0.8266666666666667,0.17777777777777778,0.8222222222222222,1.5,0.21428571428571427,57.125,0.2,1.7241379310344829,-28.0,1
1879,New York Knicks,Denver Nuggets,201503090,Denver Nuggets64,29.0,75.0,0.38666666666666666,5.0,13.0,0.38461538461538464,15.0,25.0,0.6,8.0,37.0,45.0,21.0,3.0,10.0,14.0,22.0,78.0,0.4534883720930232,0.42,0.17333333333333334,0.33299999999999996,17.8,77.1,48.4,72.4,3.3,15.9,14.0,100.0,85.3,116.0,86.0,0.3333333333333333,24.0,62.0,0.3870967741935484,0.8266666666666667,0.17777777777777778,0.8222222222222222,1.5,0.21428571428571427,57.125,0.2,1.7241379310344829,-28.0,38.0,87.0,0.4367816091954023,8.0,24.0,0.3333333333333333,22.0,29.0,0.7586206896551724,11.0,37.0,48.0,21.0,6.0,4.0,6.0,20.0,106.0,0.5312750601443464,0.4827586206896552,0.27586206896551724,0.33299999999999996,22.9,82.2,51.6,55.3,6.6,6.5,5.7,100.0,116.0,85.3,99.76,0.3333333333333333,30.0,63.0,0.4761904761904762,0.7241379310344828,0.22916666666666666,0.7708333333333334,3.5,1.0,83.625,0.25287356321839083,1.5526315789473684,28.0,0
1880,Los Angeles Clippers,Minnesota Timberwolves,201503090,Los Angeles Clippers64,35.0,79.0,0.4430379746835443,11.0,31.0,0.3548387096774194,8.0,15.0,0.5333333333333333,9.0,33.0,42.0,30.0,11.0,2.0,15.0,23.0,89.0,0.5198598130841122,0.5126582278481012,0.3924050632911392,0.19,19.1,73.3,45.7,85.7,12.1,2.7,14.9,100.0,97.5,83.3,85.6,0.18987341772151897,24.0,48.0,0.5,0.6075949367088608,0.21428571428571427,0.7857142857142857,2.0,0.7333333333333333,74.375,0.10126582278481013,1.8571428571428568,13.0,31.0,83.0,0.3734939759036144,2.0,8.0,0.25,12.0,21.0,0.5714285714285714,12.0,38.0,50.0,25.0,12.0,2.0,15.0,19.0,76.0,0.41196877710320906,0.3855421686746988,0.0963855421686747,0.253,26.7,80.9,54.3,80.6,13.1,4.2,14.0,100.0,83.3,97.5,92.24,0.2530120481927711,29.0,75.0,0.38666666666666666,0.9036144578313252,0.24,0.76,1.6666666666666667,0.8,60.875,0.14457831325301204,1.8064516129032255,-13.0,1
1881,Minnesota Timberwolves,Los Angeles Clippers,201503090,Los Angeles Clippers64,31.0,83.0,0.3734939759036144,2.0,8.0,0.25,12.0,21.0,0.5714285714285714,12.0,38.0,50.0,25.0,12.0,2.0,15.0,19.0,76.0,0.41196877710320906,0.3855421686746988,0.0963855421686747,0.253,26.7,80.9,54.3,80.6,13.1,4.2,14.0,100.0,83.3,97.5,92.24,0.2530120481927711,29.0,75.0,0.38666666666666666,0.9036144578313252,0.24,0.76,1.6666666666666667,0.8,60.875,0.14457831325301204,1.8064516129032255,-13.0,35.0,79.0,0.4430379746835443,11.0,31.0,0.3548387096774194,8.0,15.0,0.5333333333333333,9.0,33.0,42.0,30.0,11.0,2.0,15.0,23.0,89.0,0.5198598130841122,0.5126582278481012,0.3924050632911392,0.19,19.1,73.3,45.7,85.7,12.1,2.7,14.9,100.0,97.5,83.3,85.6,0.18987341772151897,24.0,48.0,0.5,0.6075949367088608,0.21428571428571427,0.7857142857142857,2.0,0.7333333333333333,74.375,0.10126582278481013,1.8571428571428568,13.0,0
1882,Miami Heat,Boston Celtics,201503090,Miami Heat63,29.0,69.0,0.42028985507246375,4.0,17.0,0.2352941176470588,28.0,34.0,0.8235294117647058,5.0,27.0,32.0,15.0,5.0,2.0,13.0,17.0,90.0,0.5359695092901381,0.4492753623188406,0.2463768115942029,0.493,15.6,62.8,42.7,51.7,5.8,3.2,13.4,100.0,104.3,115.9,83.96000000000002,0.4927536231884058,25.0,52.0,0.4807692307692308,0.7536231884057971,0.15625,0.84375,1.1538461538461535,0.38461538461538464,51.25,0.4057971014492754,1.5172413793103448,-10.0,39.0,87.0,0.4482758620689655,6.0,25.0,0.24,16.0,17.0,0.9411764705882352,16.0,27.0,43.0,17.0,7.0,2.0,9.0,25.0,100.0,0.5292125317527518,0.4827586206896552,0.28735632183908044,0.195,37.2,84.4,57.3,43.6,8.1,3.8,8.7,100.0,115.9,104.3,94.48,0.19540229885057472,33.0,62.0,0.532258064516129,0.7126436781609196,0.372093023255814,0.627906976744186,1.8888888888888888,0.7777777777777778,69.125,0.1839080459770115,1.4358974358974361,10.0,1
1883,Boston Celtics,Miami Heat,201503090,Miami Heat63,39.0,87.0,0.4482758620689655,6.0,25.0,0.24,16.0,17.0,0.9411764705882352,16.0,27.0,43.0,17.0,7.0,2.0,9.0,25.0,100.0,0.5292125317527518,0.4827586206896552,0.28735632183908044,0.195,37.2,84.4,57.3,43.6,8.1,3.8,8.7,100.0,115.9,104.3,94.48,0.19540229885057472,33.0,62.0,0.532258064516129,0.7126436781609196,0.372093023255814,0.627906976744186,1.8888888888888888,0.7777777777777778,69.125,0.1839080459770115,1.4358974358974361,10.0,29.0,69.0,0.42028985507246375,4.0,17.0,0.2352941176470588,28.0,34.0,0.8235294117647058,5.0,27.0,32.0,15.0,5.0,2.0,13.0,17.0,90.0,0.5359695092901381,0.4492753623188406,0.2463768115942029,0.493,15.6,62.8,42.7,51.7,5.8,3.2,13.4,100.0,104.3,115.9,83.96000000000002,0.4927536231884058,25.0,52.0,0.4807692307692308,0.7536231884057971,0.15625,0.84375,1.1538461538461535,0.38461538461538464,51.25,0.4057971014492754,1.5172413793103448,-10.0,0
1884,Milwaukee Bucks,New Orleans Pelicans,201503090,Milwaukee Bucks63,37.0,71.0,0.5211267605633803,4.0,15.0,0.26666666666666666,25.0,31.0,0.8064516129032258,8.0,17.0,25.0,20.0,11.0,5.0,14.0,18.0,103.0,0.6084593572778828,0.5492957746478874,0.2112676056338028,0.43700000000000006,25.0,63.0,42.4,54.1,12.5,8.3,14.2,100.0,116.8,129.2,84.64,0.4366197183098591,33.0,56.0,0.5892857142857143,0.7887323943661971,0.32,0.68,1.4285714285714286,0.7857142857142857,71.875,0.35211267605633795,1.5405405405405406,-11.0,44.0,75.0,0.5866666666666667,9.0,15.0,0.6,17.0,21.0,0.8095238095238095,10.0,24.0,34.0,26.0,7.0,4.0,17.0,20.0,114.0,0.6766381766381767,0.6466666666666666,0.2,0.28,37.0,75.0,57.6,59.1,7.9,7.1,16.8,100.0,129.2,116.8,84.24,0.28,35.0,60.0,0.5833333333333334,0.8,0.29411764705882354,0.7058823529411765,1.5294117647058822,0.4117647058823529,87.875,0.22666666666666666,1.5909090909090908,11.0,1
