,team,opponent,date,index,team_FG,team_FGA,team_FG%,team_3P,team_3PA,team_3P%,team_FT,team_FTA,team_FT%,team_ORB,team_DRB,team_TRB,team_AST,team_STL,team_BLK,team_TOV,team_PF,team_PTS,team_TS%,team_eFG%,team_3PAr,team_FTr,team_ORB%,team_DRB%,team_TRB%,team_AST%,team_STL%,team_BLK%,team_TOV%,team_USG%,team_ORtg,team_DRtg,team_TSA,team_FTAr,team_2P,team_2PA,team_2P%,team_2PAr,team_ORBr,team_DRBr,team_AST/TOV,team_STL/TOV,team_FIC,team_FT/FGA,team_HOB,team_+/-,opponent_FG,opponent_FGA,opponent_FG%,opponent_3P,opponent_3PA,opponent_3P%,opponent_FT,opponent_FTA,opponent_FT%,opponent_ORB,opponent_DRB,opponent_TRB,opponent_AST,opponent_STL,opponent_BLK,opponent_TOV,opponent_PF,opponent_PTS,opponent_TS%,opponent_eFG%,opponent_3PAr,opponent_FTr,opponent_ORB%,opponent_DRB%,opponent_TRB%,opponent_AST%,opponent_STL%,opponent_BLK%,opponent_TOV%,opponent_USG%,opponent_ORtg,opponent_DRtg,opponent_TSA,opponent_FTAr,opponent_2P,opponent_2PA,opponent_2P%,opponent_2PAr,opponent_ORBr,opponent_DRBr,opponent_AST/TOV,opponent_STL/TOV,opponent_FIC,opponent_FT/FGA,opponent_HOB,opponent_+/-,home
2447,Milwaukee Bucks,Oklahoma City Thunder,201104130,Oklahoma City Thunder82,40.0,88.0,0.4545454545454545,7.0,18.0,0.3888888888888889,23.0,27.0,0.8518518518518519,8.0,26.0,34.0,22.0,15.0,6.0,13.0,15.0,110.0,0.5506607929515419,0.4943181818181818,0.20454545454545456,0.307,17.0,66.7,39.5,55.0,14.6,8.8,11.5,100.0,107.4,103.5,99.88,0.3068181818181818,33.0,70.0,0.4714285714285714,0.7954545454545454,0.2352941176470588,0.7647058823529411,1.6923076923076923,1.1538461538461535,83.875,0.26136363636363635,1.55,4.0,42.0,88.0,0.4772727272727273,8.0,20.0,0.4,14.0,18.0,0.7777777777777778,13.0,39.0,52.0,26.0,9.0,7.0,23.0,20.0,106.0,0.5525437864887406,0.5227272727272727,0.2272727272727273,0.205,33.3,83.0,60.5,61.9,8.8,10.0,19.3,100.0,103.5,107.4,95.92,0.20454545454545456,34.0,68.0,0.5,0.7727272727272727,0.25,0.75,1.1304347826086956,0.39130434782608703,84.5,0.1590909090909091,1.619047619047619,-4.0,0
2448,Orlando Magic,Indiana Pacers,201104130,Orlando Magic82,32.0,73.0,0.4383561643835616,8.0,26.0,0.3076923076923077,20.0,25.0,0.8,12.0,43.0,55.0,17.0,8.0,4.0,28.0,18.0,92.0,0.5476190476190477,0.4931506849315068,0.3561643835616438,0.342,31.6,82.7,61.1,53.1,8.1,6.3,25.0,100.0,93.3,75.0,84.0,0.3424657534246575,24.0,47.0,0.5106382978723404,0.6438356164383562,0.21818181818181814,0.7818181818181819,0.6071428571428571,0.2857142857142857,64.125,0.273972602739726,1.53125,18.0,27.0,88.0,0.3068181818181818,9.0,25.0,0.36,11.0,16.0,0.6875,9.0,26.0,35.0,16.0,11.0,1.0,17.0,23.0,74.0,0.3893097643097643,0.3579545454545455,0.2840909090909091,0.182,17.3,68.4,38.9,59.3,11.2,2.1,15.2,100.0,75.0,93.3,95.04,0.18181818181818185,18.0,63.0,0.2857142857142857,0.7159090909090909,0.2571428571428571,0.7428571428571429,0.9411764705882352,0.6470588235294118,30.0,0.125,1.5925925925925926,-18.0,1
2449,Indiana Pacers,Orlando Magic,201104130,Orlando Magic82,27.0,88.0,0.3068181818181818,9.0,25.0,0.36,11.0,16.0,0.6875,9.0,26.0,35.0,16.0,11.0,1.0,17.0,23.0,74.0,0.3893097643097643,0.3579545454545455,0.2840909090909091,0.182,17.3,68.4,38.9,59.3,11.2,2.1,15.2,100.0,75.0,93.3,95.04,0.18181818181818185,18.0,63.0,0.2857142857142857,0.7159090909090909,0.2571428571428571,0.7428571428571429,0.9411764705882352,0.6470588235294118,30.0,0.125,1.5925925925925926,-18.0,32.0,73.0,0.4383561643835616,8.0,26.0,0.3076923076923077,20.0,25.0,0.8,12.0,43.0,55.0,17.0,8.0,4.0,28.0,18.0,92.0,0.5476190476190477,0.4931506849315068,0.3561643835616438,0.342,31.6,82.7,61.1,53.1,8.1,6.3,25.0,100.0,93.3,75.0,84.0,0.3424657534246575,24.0,47.0,0.5106382978723404,0.6438356164383562,0.21818181818181814,0.7818181818181819,0.6071428571428571,0.2857142857142857,64.125,0.273972602739726,1.53125,18.0,0
2450,Philadelphia 76ers,Detroit Pistons,201104130,Philadelphia 76ers82,39.0,91.0,0.42857142857142855,8.0,24.0,0.3333333333333333,14.0,16.0,0.875,9.0,31.0,40.0,27.0,6.0,6.0,8.0,22.0,100.0,0.5099959200326397,0.4725274725274725,0.2637362637362637,0.17600000000000002,19.6,88.6,49.4,69.2,6.3,10.2,7.5,100.0,105.7,110.0,98.04,0.17582417582417584,31.0,67.0,0.4626865671641791,0.7362637362637363,0.225,0.775,3.375,0.75,78.0,0.15384615384615385,1.6923076923076923,-4.0,37.0,76.0,0.4868421052631579,6.0,17.0,0.35294117647058826,24.0,31.0,0.7741935483870968,4.0,37.0,41.0,26.0,5.0,5.0,11.0,17.0,104.0,0.5800981704596162,0.5263157894736842,0.2236842105263158,0.408,11.4,80.4,50.6,70.3,5.3,7.5,10.9,100.0,110.0,105.7,89.64,0.4078947368421053,31.0,59.0,0.5254237288135594,0.7763157894736842,0.0975609756097561,0.902439024390244,2.363636363636364,0.4545454545454545,83.625,0.3157894736842105,1.7027027027027026,4.0,1
2451,Detroit Pistons,Philadelphia 76ers,201104130,Philadelphia 76ers82,37.0,76.0,0.4868421052631579,6.0,17.0,0.35294117647058826,24.0,31.0,0.7741935483870968,4.0,37.0,41.0,26.0,5.0,5.0,11.0,17.0,104.0,0.5800981704596162,0.5263157894736842,0.2236842105263158,0.408,11.4,80.4,50.6,70.3,5.3,7.5,10.9,100.0,110.0,105.7,89.64,0.4078947368421053,31.0,59.0,0.5254237288135594,0.7763157894736842,0.0975609756097561,0.902439024390244,2.363636363636364,0.4545454545454545,83.625,0.3157894736842105,1.7027027027027026,4.0,39.0,91.0,0.42857142857142855,8.0,24.0,0.3333333333333333,14.0,16.0,0.875,9.0,31.0,40.0,27.0,6.0,6.0,8.0,22.0,100.0,0.5099959200326397,0.4725274725274725,0.2637362637362637,0.17600000000000002,19.6,88.6,49.4,69.2,6.3,10.2,7.5,100.0,105.7,110.0,98.04,0.17582417582417584,31.0,67.0,0.4626865671641791,0.7362637362637363,0.225,0.775,3.375,0.75,78.0,0.15384615384615385,1.6923076923076923,-4.0,0
2452,Phoenix Suns,San Antonio Spurs,201104130,Phoenix Suns82,37.0,92.0,0.4021739130434783,8.0,19.0,0.42105263157894735,24.0,29.0,0.8275862068965517,14.0,32.0,46.0,23.0,3.0,3.0,6.0,28.0,106.0,0.5059182894234441,0.44565217391304346,0.2065217391304348,0.315,26.4,72.7,47.4,62.2,3.2,4.9,5.4,100.0,114.5,111.3,104.76,0.31521739130434784,29.0,73.0,0.3972602739726027,0.7934782608695652,0.3043478260869565,0.6956521739130435,3.8333333333333335,0.5,73.125,0.2608695652173913,1.6216216216216215,3.0,35.0,82.0,0.4268292682926829,5.0,21.0,0.2380952380952381,28.0,37.0,0.7567567567567568,12.0,39.0,51.0,19.0,2.0,4.0,8.0,25.0,103.0,0.524013024013024,0.4573170731707317,0.25609756097560976,0.451,27.3,73.6,52.6,54.3,2.2,5.5,7.5,100.0,111.3,114.5,98.28,0.451219512195122,30.0,61.0,0.4918032786885246,0.7439024390243902,0.2352941176470588,0.7647058823529411,2.375,0.25,73.375,0.3414634146341464,1.542857142857143,-3.0,1
2453,San Antonio Spurs,Phoenix Suns,201104130,Phoenix Suns82,35.0,82.0,0.4268292682926829,5.0,21.0,0.2380952380952381,28.0,37.0,0.7567567567567568,12.0,39.0,51.0,19.0,2.0,4.0,8.0,25.0,103.0,0.524013024013024,0.4573170731707317,0.25609756097560976,0.451,27.3,73.6,52.6,54.3,2.2,5.5,7.5,100.0,111.3,114.5,98.28,0.451219512195122,30.0,61.0,0.4918032786885246,0.7439024390243902,0.2352941176470588,0.7647058823529411,2.375,0.25,73.375,0.3414634146341464,1.542857142857143,-3.0,37.0,92.0,0.4021739130434783,8.0,19.0,0.42105263157894735,24.0,29.0,0.8275862068965517,14.0,32.0,46.0,23.0,3.0,3.0,6.0,28.0,106.0,0.5059182894234441,0.44565217391304346,0.2065217391304348,0.315,26.4,72.7,47.4,62.2,3.2,4.9,5.4,100.0,114.5,111.3,104.76,0.31521739130434784,29.0,73.0,0.3972602739726027,0.7934782608695652,0.3043478260869565,0.6956521739130435,3.8333333333333335,0.5,73.125,0.2608695652173913,1.6216216216216215,3.0,0
2454,Sacramento Kings,Los Angeles Lakers,201104130,Sacramento Kings82,45.0,99.0,0.4545454545454545,7.0,24.0,0.2916666666666667,11.0,19.0,0.5789473684210527,16.0,37.0,53.0,24.0,5.0,6.0,12.0,20.0,108.0,0.5029806259314457,0.4898989898989899,0.24242424242424246,0.192,29.1,90.2,55.2,53.3,4.8,8.0,10.1,100.0,104.5,112.2,107.36,0.1919191919191919,38.0,75.0,0.5066666666666667,0.7575757575757576,0.3018867924528302,0.6981132075471698,2.0,0.4166666666666667,83.375,0.1111111111111111,1.5333333333333334,-8.0,45.0,91.0,0.4945054945054945,6.0,16.0,0.375,20.0,22.0,0.9090909090909092,4.0,39.0,43.0,30.0,8.0,4.0,10.0,17.0,116.0,0.5760826380611839,0.5274725274725275,0.17582417582417584,0.242,9.8,70.9,44.8,66.7,7.7,5.3,9.0,100.0,112.2,104.5,100.68,0.24175824175824176,39.0,75.0,0.52,0.8241758241758241,0.09302325581395347,0.9069767441860463,3.0,0.8,96.25,0.21978021978021975,1.6666666666666667,8.0,1
2455,Los Angeles Lakers,Sacramento Kings,201104130,Sacramento Kings82,45.0,91.0,0.4945054945054945,6.0,16.0,0.375,20.0,22.0,0.9090909090909092,4.0,39.0,43.0,30.0,8.0,4.0,10.0,17.0,116.0,0.5760826380611839,0.5274725274725275,0.17582417582417584,0.242,9.8,70.9,44.8,66.7,7.7,5.3,9.0,100.0,112.2,104.5,100.68,0.24175824175824176,39.0,75.0,0.52,0.8241758241758241,0.09302325581395347,0.9069767441860463,3.0,0.8,96.25,0.21978021978021975,1.6666666666666667,8.0,45.0,99.0,0.4545454545454545,7.0,24.0,0.2916666666666667,11.0,19.0,0.5789473684210527,16.0,37.0,53.0,24.0,5.0,6.0,12.0,20.0,108.0,0.5029806259314457,0.4898989898989899,0.24242424242424246,0.192,29.1,90.2,55.2,53.3,4.8,8.0,10.1,100.0,104.5,112.2,107.36,0.1919191919191919,38.0,75.0,0.5066666666666667,0.7575757575757576,0.3018867924528302,0.6981132075471698,2.0,0.4166666666666667,83.375,0.1111111111111111,1.5333333333333334,-8.0,0
2456,Toronto Raptors,Miami Heat,201104130,Toronto Raptors82,28.0,64.0,0.4375,1.0,8.0,0.125,22.0,34.0,0.6470588235294118,10.0,23.0,33.0,16.0,8.0,8.0,17.0,15.0,79.0,0.5002532928064842,0.4453125,0.125,0.531,27.0,63.9,45.2,57.1,9.5,14.5,17.7,100.0,94.2,115.6,78.96000000000002,0.53125,27.0,56.0,0.4821428571428572,0.875,0.30303030303030304,0.696969696969697,0.9411764705882352,0.4705882352941176,53.0,0.34375,1.5714285714285714,-18.0,37.0,81.0,0.4567901234567901,13.0,26.0,0.5,10.0,14.0,0.7142857142857143,13.0,27.0,40.0,20.0,6.0,1.0,14.0,18.0,97.0,0.5564479118861864,0.5370370370370371,0.32098765432098764,0.17300000000000001,36.1,73.0,54.8,54.1,7.2,1.8,13.8,100.0,115.6,94.2,87.16,0.1728395061728395,24.0,55.0,0.4363636363636363,0.6790123456790124,0.325,0.675,1.4285714285714286,0.42857142857142855,68.25,0.12345679012345677,1.5405405405405406,18.0,1
2457,Miami Heat,Toronto Raptors,201104130,Toronto Raptors82,37.0,81.0,0.4567901234567901,13.0,26.0,0.5,10.0,14.0,0.7142857142857143,13.0,27.0,40.0,20.0,6.0,1.0,14.0,18.0,97.0,0.5564479118861864,0.5370370370370371,0.32098765432098764,0.17300000000000001,36.1,73.0,54.8,54.1,7.2,1.8,13.8,100.0,115.6,94.2,87.16,0.1728395061728395,24.0,55.0,0.4363636363636363,0.6790123456790124,0.325,0.675,1.4285714285714286,0.42857142857142855,68.25,0.12345679012345677,1.5405405405405406,18.0,28.0,64.0,0.4375,1.0,8.0,0.125,22.0,34.0,0.6470588235294118,10.0,23.0,33.0,16.0,8.0,8.0,17.0,15.0,79.0,0.5002532928064842,0.4453125,0.125,0.531,27.0,63.9,45.2,57.1,9.5,14.5,17.7,100.0,94.2,115.6,78.96000000000002,0.53125,27.0,56.0,0.4821428571428572,0.875,0.30303030303030304,0.696969696969697,0.9411764705882352,0.4705882352941176,53.0,0.34375,1.5714285714285714,-18.0,0
2458,Utah Jazz,Denver Nuggets,201104130,Utah Jazz82,39.0,77.0,0.5064935064935064,8.0,15.0,0.5333333333333333,21.0,26.0,0.8076923076923077,10.0,27.0,37.0,25.0,11.0,5.0,14.0,20.0,107.0,0.6049298959746721,0.5584415584415584,0.1948051948051948,0.33799999999999997,25.6,77.1,50.0,64.1,12.0,7.9,13.7,100.0,116.3,111.9,88.44,0.3376623376623377,31.0,62.0,0.5,0.8051948051948052,0.2702702702702703,0.7297297297297297,1.7857142857142858,0.7857142857142857,86.75,0.2727272727272727,1.641025641025641,4.0,39.0,77.0,0.5064935064935064,3.0,14.0,0.21428571428571427,22.0,26.0,0.8461538461538461,8.0,29.0,37.0,15.0,7.0,3.0,15.0,18.0,103.0,0.5823156942559928,0.525974025974026,0.18181818181818185,0.33799999999999997,22.9,74.4,50.0,38.5,7.6,4.8,14.5,100.0,111.9,116.3,88.44,0.3376623376623377,36.0,63.0,0.5714285714285714,0.8181818181818182,0.21621621621621626,0.7837837837837838,1.0,0.4666666666666667,66.25,0.2857142857142857,1.3846153846153846,-4.0,1
2459,Denver Nuggets,Utah Jazz,201104130,Utah Jazz82,39.0,77.0,0.5064935064935064,3.0,14.0,0.21428571428571427,22.0,26.0,0.8461538461538461,8.0,29.0,37.0,15.0,7.0,3.0,15.0,18.0,103.0,0.5823156942559928,0.525974025974026,0.18181818181818185,0.33799999999999997,22.9,74.4,50.0,38.5,7.6,4.8,14.5,100.0,111.9,116.3,88.44,0.3376623376623377,36.0,63.0,0.5714285714285714,0.8181818181818182,0.21621621621621626,0.7837837837837838,1.0,0.4666666666666667,66.25,0.2857142857142857,1.3846153846153846,-4.0,39.0,77.0,0.5064935064935064,8.0,15.0,0.5333333333333333,21.0,26.0,0.8076923076923077,10.0,27.0,37.0,25.0,11.0,5.0,14.0,20.0,107.0,0.6049298959746721,0.5584415584415584,0.1948051948051948,0.33799999999999997,25.6,77.1,50.0,64.1,12.0,7.9,13.7,100.0,116.3,111.9,88.44,0.3376623376623377,31.0,62.0,0.5,0.8051948051948052,0.2702702702702703,0.7297297297297297,1.7857142857142858,0.7857142857142857,86.75,0.2727272727272727,1.641025641025641,4.0,0
2460,Chicago Bulls,Indiana Pacers,201104160,Chicago Bulls83,36.0,82.0,0.4390243902439024,6.0,20.0,0.3,26.0,32.0,0.8125,21.0,28.0,49.0,18.0,6.0,9.0,14.0,21.0,104.0,0.5412156536219817,0.475609756097561,0.24390243902439024,0.39,50.0,68.3,59.0,50.0,7.1,13.6,12.7,100.0,122.6,116.7,96.08,0.3902439024390244,30.0,62.0,0.4838709677419355,0.7560975609756098,0.42857142857142855,0.5714285714285714,1.2857142857142858,0.42857142857142855,81.0,0.3170731707317073,1.5,5.0,39.0,84.0,0.4642857142857143,10.0,18.0,0.5555555555555556,11.0,17.0,0.6470588235294118,13.0,21.0,34.0,21.0,8.0,6.0,10.0,25.0,99.0,0.5411018801923918,0.5238095238095238,0.21428571428571427,0.20199999999999999,31.7,50.0,41.0,53.8,9.4,9.7,9.9,100.0,116.7,122.6,91.48,0.2023809523809524,29.0,66.0,0.4393939393939394,0.7857142857142857,0.38235294117647056,0.6176470588235294,2.1,0.8,70.875,0.13095238095238096,1.5384615384615383,-5.0,1
2461,Indiana Pacers,Chicago Bulls,201104160,Chicago Bulls83,39.0,84.0,0.4642857142857143,10.0,18.0,0.5555555555555556,11.0,17.0,0.6470588235294118,13.0,21.0,34.0,21.0,8.0,6.0,10.0,25.0,99.0,0.5411018801923918,0.5238095238095238,0.21428571428571427,0.20199999999999999,31.7,50.0,41.0,53.8,9.4,9.7,9.9,100.0,116.7,122.6,91.48,0.2023809523809524,29.0,66.0,0.4393939393939394,0.7857142857142857,0.38235294117647056,0.6176470588235294,2.1,0.8,70.875,0.13095238095238096,1.5384615384615383,-5.0,36.0,82.0,0.4390243902439024,6.0,20.0,0.3,26.0,32.0,0.8125,21.0,28.0,49.0,18.0,6.0,9.0,14.0,21.0,104.0,0.5412156536219817,0.475609756097561,0.24390243902439024,0.39,50.0,68.3,59.0,50.0,7.1,13.6,12.7,100.0,122.6,116.7,96.08,0.3902439024390244,30.0,62.0,0.4838709677419355,0.7560975609756098,0.42857142857142855,0.5714285714285714,1.2857142857142858,0.42857142857142855,81.0,0.3170731707317073,1.5,5.0,0
2462,Dallas Mavericks,Portland Trail Blazers,201104160,Dallas Mavericks83,27.0,66.0,0.4090909090909091,10.0,19.0,0.5263157894736842,25.0,29.0,0.8620689655172413,10.0,29.0,39.0,14.0,5.0,7.0,13.0,16.0,89.0,0.5650076180802437,0.4848484848484849,0.2878787878787879,0.439,25.6,72.5,49.4,51.9,6.2,11.7,14.2,100.0,109.9,100.0,78.76,0.4393939393939394,17.0,47.0,0.3617021276595745,0.7121212121212122,0.2564102564102564,0.7435897435897436,1.0769230769230769,0.38461538461538464,65.375,0.3787878787878788,1.5185185185185186,8.0,35.0,76.0,0.4605263157894737,2.0,16.0,0.125,9.0,13.0,0.6923076923076923,11.0,29.0,40.0,22.0,7.0,3.0,13.0,26.0,81.0,0.4955947136563877,0.4736842105263158,0.21052631578947367,0.171,27.5,74.4,50.6,62.9,8.6,6.4,13.7,100.0,100.0,109.9,81.72,0.17105263157894735,33.0,60.0,0.55,0.7894736842105263,0.275,0.725,1.6923076923076923,0.5384615384615384,57.875,0.11842105263157895,1.6285714285714286,-8.0,1
2463,Portland Trail Blazers,Dallas Mavericks,201104160,Dallas Mavericks83,35.0,76.0,0.4605263157894737,2.0,16.0,0.125,9.0,13.0,0.6923076923076923,11.0,29.0,40.0,22.0,7.0,3.0,13.0,26.0,81.0,0.4955947136563877,0.4736842105263158,0.21052631578947367,0.171,27.5,74.4,50.6,62.9,8.6,6.4,13.7,100.0,100.0,109.9,81.72,0.17105263157894735,33.0,60.0,0.55,0.7894736842105263,0.275,0.725,1.6923076923076923,0.5384615384615384,57.875,0.11842105263157895,1.6285714285714286,-8.0,27.0,66.0,0.4090909090909091,10.0,19.0,0.5263157894736842,25.0,29.0,0.8620689655172413,10.0,29.0,39.0,14.0,5.0,7.0,13.0,16.0,89.0,0.5650076180802437,0.4848484848484849,0.2878787878787879,0.439,25.6,72.5,49.4,51.9,6.2,11.7,14.2,100.0,109.9,100.0,78.76,0.4393939393939394,17.0,47.0,0.3617021276595745,0.7121212121212122,0.2564102564102564,0.7435897435897436,1.0769230769230769,0.38461538461538464,65.375,0.3787878787878788,1.5185185185185186,8.0,0
2464,Miami Heat,Philadelphia 76ers,201104160,Miami Heat83,31.0,74.0,0.4189189189189189,4.0,17.0,0.2352941176470588,31.0,39.0,0.7948717948717948,15.0,37.0,52.0,15.0,3.0,5.0,13.0,16.0,97.0,0.5320315928038614,0.4459459459459459,0.2297297297297297,0.527,35.7,75.5,57.1,48.4,3.5,7.6,12.5,100.0,112.7,103.4,91.16,0.527027027027027,27.0,57.0,0.4736842105263158,0.7702702702702703,0.28846153846153844,0.7115384615384616,1.1538461538461535,0.2307692307692308,71.625,0.4189189189189189,1.4838709677419355,8.0,35.0,85.0,0.4117647058823529,7.0,19.0,0.3684210526315789,12.0,15.0,0.8,12.0,27.0,39.0,22.0,8.0,2.0,8.0,25.0,89.0,0.4858078602620088,0.4529411764705882,0.2235294117647059,0.17600000000000002,24.5,64.3,42.9,62.9,9.3,3.5,8.0,100.0,103.4,112.7,91.6,0.17647058823529413,28.0,66.0,0.42424242424242425,0.7764705882352941,0.3076923076923077,0.6923076923076923,2.75,1.0,63.375,0.1411764705882353,1.6285714285714286,-8.0,1
2465,Philadelphia 76ers,Miami Heat,201104160,Miami Heat83,35.0,85.0,0.4117647058823529,7.0,19.0,0.3684210526315789,12.0,15.0,0.8,12.0,27.0,39.0,22.0,8.0,2.0,8.0,25.0,89.0,0.4858078602620088,0.4529411764705882,0.2235294117647059,0.17600000000000002,24.5,64.3,42.9,62.9,9.3,3.5,8.0,100.0,103.4,112.7,91.6,0.17647058823529413,28.0,66.0,0.42424242424242425,0.7764705882352941,0.3076923076923077,0.6923076923076923,2.75,1.0,63.375,0.1411764705882353,1.6285714285714286,-8.0,31.0,74.0,0.4189189189189189,4.0,17.0,0.2352941176470588,31.0,39.0,0.7948717948717948,15.0,37.0,52.0,15.0,3.0,5.0,13.0,16.0,97.0,0.5320315928038614,0.4459459459459459,0.2297297297297297,0.527,35.7,75.5,57.1,48.4,3.5,7.6,12.5,100.0,112.7,103.4,91.16,0.527027027027027,27.0,57.0,0.4736842105263158,0.7702702702702703,0.28846153846153844,0.7115384615384616,1.1538461538461535,0.2307692307692308,71.625,0.4189189189189189,1.4838709677419355,8.0,0
2466,Orlando Magic,Atlanta Hawks,201104160,Orlando Magic83,34.0,75.0,0.4533333333333333,6.0,22.0,0.2727272727272727,19.0,30.0,0.6333333333333333,13.0,27.0,40.0,15.0,3.0,3.0,18.0,24.0,93.0,0.5272108843537415,0.4933333333333334,0.2933333333333333,0.4,35.1,84.4,58.0,44.1,3.4,5.0,16.9,100.0,104.4,115.6,88.2,0.4,28.0,53.0,0.5283018867924528,0.7066666666666667,0.325,0.675,0.8333333333333334,0.16666666666666666,49.75,0.2533333333333333,1.4411764705882353,-10.0,38.0,74.0,0.5135135135135135,6.0,14.0,0.42857142857142855,21.0,29.0,0.7241379310344828,5.0,24.0,29.0,19.0,8.0,1.0,9.0,28.0,103.0,0.5935915168280314,0.5540540540540541,0.1891891891891892,0.392,15.6,64.9,42.0,50.0,9.0,1.9,9.4,100.0,115.6,104.4,86.76,0.3918918918918919,32.0,60.0,0.5333333333333333,0.8108108108108109,0.1724137931034483,0.8275862068965517,2.1111111111111107,0.8888888888888888,64.625,0.28378378378378377,1.5,10.0,1
2467,Atlanta Hawks,Orlando Magic,201104160,Orlando Magic83,38.0,74.0,0.5135135135135135,6.0,14.0,0.42857142857142855,21.0,29.0,0.7241379310344828,5.0,24.0,29.0,19.0,8.0,1.0,9.0,28.0,103.0,0.5935915168280314,0.5540540540540541,0.1891891891891892,0.392,15.6,64.9,42.0,50.0,9.0,1.9,9.4,100.0,115.6,104.4,86.76,0.3918918918918919,32.0,60.0,0.5333333333333333,0.8108108108108109,0.1724137931034483,0.8275862068965517,2.1111111111111107,0.8888888888888888,64.625,0.28378378378378377,1.5,10.0,34.0,75.0,0.4533333333333333,6.0,22.0,0.2727272727272727,19.0,30.0,0.6333333333333333,13.0,27.0,40.0,15.0,3.0,3.0,18.0,24.0,93.0,0.5272108843537415,0.4933333333333334,0.2933333333333333,0.4,35.1,84.4,58.0,44.1,3.4,5.0,16.9,100.0,104.4,115.6,88.2,0.4,28.0,53.0,0.5283018867924528,0.7066666666666667,0.325,0.675,0.8333333333333334,0.16666666666666666,49.75,0.2533333333333333,1.4411764705882353,-10.0,0
2468,Boston Celtics,New York Knicks,201104170,Boston Celtics83,35.0,80.0,0.4375,5.0,13.0,0.38461538461538464,12.0,18.0,0.6666666666666666,15.0,29.0,44.0,20.0,5.0,5.0,16.0,15.0,87.0,0.4947679708826205,0.46875,0.1625,0.225,41.7,69.0,56.4,57.1,6.0,9.1,15.4,100.0,104.4,102.0,87.92,0.225,30.0,67.0,0.4477611940298508,0.8375,0.3409090909090909,0.6590909090909091,1.25,0.3125,63.5,0.15,1.5714285714285714,2.0,33.0,78.0,0.4230769230769231,8.0,23.0,0.3478260869565217,11.0,16.0,0.6875,13.0,21.0,34.0,16.0,5.0,9.0,14.0,17.0,85.0,0.4997648165569144,0.4743589743589744,0.2948717948717949,0.205,31.0,58.3,43.6,48.5,6.0,13.4,14.1,100.0,102.0,104.4,85.04,0.20512820512820512,25.0,55.0,0.4545454545454545,0.7051282051282052,0.38235294117647056,0.6176470588235294,1.1428571428571428,0.35714285714285715,56.75,0.14102564102564102,1.4848484848484849,-2.0,1
2469,New York Knicks,Boston Celtics,201104170,Boston Celtics83,33.0,78.0,0.4230769230769231,8.0,23.0,0.3478260869565217,11.0,16.0,0.6875,13.0,21.0,34.0,16.0,5.0,9.0,14.0,17.0,85.0,0.4997648165569144,0.4743589743589744,0.2948717948717949,0.205,31.0,58.3,43.6,48.5,6.0,13.4,14.1,100.0,102.0,104.4,85.04,0.20512820512820512,25.0,55.0,0.4545454545454545,0.7051282051282052,0.38235294117647056,0.6176470588235294,1.1428571428571428,0.35714285714285715,56.75,0.14102564102564102,1.4848484848484849,-2.0,35.0,80.0,0.4375,5.0,13.0,0.38461538461538464,12.0,18.0,0.6666666666666666,15.0,29.0,44.0,20.0,5.0,5.0,16.0,15.0,87.0,0.4947679708826205,0.46875,0.1625,0.225,41.7,69.0,56.4,57.1,6.0,9.1,15.4,100.0,104.4,102.0,87.92,0.225,30.0,67.0,0.4477611940298508,0.8375,0.3409090909090909,0.6590909090909091,1.25,0.3125,63.5,0.15,1.5714285714285714,2.0,0
2470,Los Angeles Lakers,New Orleans Hornets,201104170,Los Angeles Lakers83,34.0,74.0,0.4594594594594595,6.0,13.0,0.4615384615384616,26.0,33.0,0.7878787878787878,9.0,32.0,41.0,17.0,1.0,5.0,13.0,24.0,100.0,0.5648441030275644,0.5,0.17567567567567569,0.446,23.7,88.9,55.4,50.0,1.1,7.4,12.8,100.0,110.7,120.6,88.52,0.4459459459459459,28.0,61.0,0.459016393442623,0.8243243243243243,0.2195121951219512,0.7804878048780488,1.3076923076923077,0.07692307692307693,63.125,0.35135135135135137,1.5,-9.0,41.0,79.0,0.5189873417721519,4.0,11.0,0.3636363636363637,23.0,33.0,0.696969696969697,4.0,29.0,33.0,24.0,8.0,1.0,3.0,22.0,109.0,0.5827630453378957,0.5443037974683544,0.13924050632911392,0.418,11.1,76.3,44.6,58.5,8.9,1.6,3.1,100.0,120.6,110.7,93.52,0.4177215189873418,37.0,68.0,0.5441176470588235,0.8607594936708861,0.12121212121212123,0.8787878787878788,8.0,2.6666666666666665,82.125,0.2911392405063291,1.5853658536585369,9.0,1
